id,POI/street
25048,"/sreng raya"
25049,"/warung bu nuri singa"
25050,"/nangka barat"
25051,"pendidikan dan kebudayaan/"
25052,"/kli"
25053,"/kawasan industri jl.sulawesi"
25054,"moslem orens/"
25055,"/raya laswi"
25056,"/mitra medika laboratorium teuku umar"
25057,"/batu jajar rege vii"
25058,"/badan pelayanan penasehat terpadu jend ahmad yani"
25059,"/kenc mul"
25060,"/kebon duren"
25061,"/kart viii"
25062,"/d break coffee lencir gede"
25063,"/hksn komp amd per"
25064,"/sinar pagi minimarket kaca kaca pir"
25065,"/"
25066,"/gur iv"
25067,"/"
25068,"smp pgri 32/"
25069,"/meno iv"
25070,"/hotel agung jln argapura"
25071,"/gg. kali"
25072,"/pesut i"
25073,"/jend ahmad yani"
25074,"masjid al falah/"
25075,"/utan panj"
25076,"/pasar lapangan bola lapa bola raya"
25077,"/cam agung"
25078,"/"
25079,"/gg. bukit 2"
25080,"/ment tengg"
25081,"/ketin baru iii"
25082,"/pasar yaahowu jln lagundri"
25083,"/raya lumbung"
25084,"/teuku umar"
25085,"warung bakmi/"
25086,"/jati ten iv"
25087,"/let jamin gint"
25088,"/petek"
25089,"/ronggolawe"
25090,"/ron"
25091,"/"
25092,"/swad vi"
25093,"/pasar kebon"
25094,"/pempek ddi sumatra prof. dr. sat"
25095,"/arja"
25096,"/komplek. duta kalbar komp. duta kalbar kom kom kom kom kom kom kom kom kom kom kom kom kom kom kom kom kom kom kom kom kom kom kom kom kom kom kom kom kom kom kom kom kom kom kom kom kom kom kom kom kom"
25097,"han win emak/"
25098,"/at-ta"
25099,"/nn"
25100,"/imam bon"
25101,"/gang nilam 10"
25102,"perumahan taman sari permai/"
25103,"/tb jaya bersama pem"
25104,"/sea food 99 restaurant ruko salsa"
25105,"/jl. kp, gg. rai"
25106,"/kolo sugi"
25107,"/graha karya darma eka suka viii"
25108,"/"
25109,"/pelita gentong keramik cipi cemp 2"
25110,"/sakti"
25111,"/com raja"
25112,"/gg. dieng ix"
25113,"islamic islamic school tunas harapan bulan/"
25114,"/shi i"
25115,"/gang saud"
25116,"/flamb 3"
25117,"/tirta mas plao"
25118,"/kh. kho"
25119,"/indah ii"
25120,"smp negeri 1 labu/"
25121,"tk i'anatuth ittihadulah/"
25122,"/kalib sela"
25123,"/"
25124,"/aura fashion melawai 9"
25125,"/pamo sari"
25126,"/warung arif adiy 9"
25127,"/hart indah"
25128,"/panc"
25129,"/bengkel motor catt dr. murj"
25130,"/gg. swad"
25131,"/angkasa dalam i"
25132,"embung kandong/"
25133,"lapangan kartopuran/"
25134,"/kampung kebon duren"
25135,"sd negeri 7 binj/"
25136,"/apartemen patria park jl. di. panjaitan"
25137,"/win net duri raya"
25138,"bank btn kantor kas layanan pos/"
25139,"hotel ende elok/"
25140,"/masjid jami annur sempur kaler"
25141,"/jend ahmad yani"
25142,"/lor sehat"
25143,"/kopi setting i dan l coffee wiy indah xvi"
25144,"/tk safinatun hamzanwadi darus kap mus"
25145,"taman kradenan asri/"
25146,"/mie ayam pangsit sentosa peltu tulus yahya"
25147,"/ra al irsyad ddi arifin ahmad"
25148,"/wahid has"
25149,"/tanj pura"
25150,"segar alam/"
25151,"/warung 78 sali"
25152,"kripik gede/"
25153,"/masjid jami ' syuhada"
25154,"rawa ilat/"
25155,"/kebant iv"
25156,"/kamp koang"
25157,"/nasi liwet kang emi sul agung"
25158,"/kal"
25159,"/steam motor 3 putra raya pema"
25160,"/gedung pbnu jl. kramat raya"
25161,"/"
25162,"/gg. lay"
25163,"griya cemerlang kav sukarela/"
25164,"/grand mumtaz jl. kh malik"
25165,"/koto panj"
25166,"/kotak coffee and tea banyu urip"
25167,"/bud"
25168,"/bali raya"
25169,"/"
25170,"/sumur bor jalan sakura raya"
25171,"/toko bunga surabaya lu kay"
25172,"/rac"
25173,"produk roti widuri/"
25174,"/ahmad yani"
25175,"/warung ibu dedeh kp. gabus singkil"
25176,"/g"
25177,"/sur"
25178,"/itc depok lantai 1 marg raya"
25179,"/kayu multi raya kup indah"
25180,"/rah"
25181,"/jati 10"
25182,"/jus nova cokro"
25183,"/bank mandiri man dua sela"
25184,"/raden pang djaja"
25185,"/"
25186,"pertamina/"
25187,"/bengkel motor raya kled"
25188,"sdn gunungsari i/"
25189,"/kebon pala i"
25190,"/"
25191,"/"
25192,"/sidol i"
25193,"/kra lont gg. 8"
25194,"/ujang mush pon kel 11"
25195,"/tamani residence jl amal bakti"
25196,"/sate p djarum dr raji"
25197,"/day ikhsan"
25198,"/brawijaya"
25199,"titi raya/"
25200,"/cemp - marga"
25201,"/"
25202,"/angin prah gg. 10"
25203,"/yos suda"
25204,"/panca usaha"
25205,"grand cikarang city/"
25206,"/kober"
25207,"/bc baraya dul jaya perk"
25208,"/warung nasi fitri sei kera"
25209,"stasiun kandangan/"
25210,"/delta silikon 5 jl. sungkai"
25211,"/kiara artha park l jl banten"
25212,"/perta"
25213,"/kem v, gg. 2"
25214,"/aa pecel sem sela x"
25215,"/beli laut"
25216,"toko ke/"
25217,"pakuwon mall/"
25218,"/kiwi"
25219,"/cibo iii"
25220,"/perum dirgantara permai jl. raya dirgantara"
25221,"/air kel"
25222,"/kena"
25223,"/cigu gir"
25224,"cozy textile/"
25225,"/toko situt kru bola dunia lematang"
25226,"/butik hamdi waturen"
25227,"/merp"
25228,"/lor sueb 1"
25229,"/raya boy"
25230,"/pusdiklat pmi provinsi ban desa pan"
25231,"/ling sela"
25232,"/sinar hati"
25233,"/"
25234,"/unt surapati"
25235,"/ir rais, gg. 1"
25236,"bukit hijau ciomas/"
25237,"/pt aswan madina wisata joglo joglo joglo joglo joglo joglo joglo joglo joglo joglo joglo joglo joglo joglo joglo joglo joglo joglo joglo joglo joglo joglo joglo joglo joglo joglo joglo joglo joglo joglo joglo joglo joglo joglo joglo joglo joglo joglo joglo joglo joglo joglo joglo joglo joglo"
25238,"/bukit bari"
25239,"grand sutra/"
25240,"/toko amara plastik raya kre"
25241,"/yos suda"
25242,"/sd negeri cibadak 03 griya yasa"
25243,"pasar senen/"
25244,"/p komar 2"
25245,"/semp"
25246,"/gg. makam set"
25247,"/bimbel ganesha operation setya budi"
25248,"/pulo ayang raya"
25249,"/mawar furniture raya kut"
25250,"/dukuh kup vi"
25251,"/rukem jaya 3"
25252,"/haji miran"
25253,"/mahkota jend. ahmad yani"
25254,"/aup"
25255,"pd sumber kusen/"
25256,"/trans sula"
25257,"/rm hadi lelong, dan 2 rm sugiyopranoto"
25258,"/w r supra"
25259,"/griya rahm 2"
25260,"/raya pad panj - buk"
25261,"/laos"
25262,"/bala"
25263,"/gg. 6"
25264,"/rumah kost singo"
25265,"/travel archery wali songo ampel mas"
25266,"/hm subc ze"
25267,"/situ gunt timur raya"
25268,"/kepo"
25269,"/kamp kupu"
25270,"/mie ayam vicky ican angg loka"
25271,"/griya kebr utr"
25272,"/batu jamb"
25273,"/taman ayu"
25274,"/puskesmas ii denpasar sela danau buyan"
25275,"/griya suka"
25276,"/pimp"
25277,"/kos putri nelda jalan cendrawasih baru"
25278,"/dipone"
25279,"/ujung sar"
25280,"/cari"
25281,"halte abc/"
25282,"/baba pan badut x"
25283,"/sam"
25284,"graha tirta/"
25285,"/perumahan taman sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai sungai"
25286,"/yudis"
25287,"/turi"
25288,"/kecu"
25289,"/jend sudi"
25290,"/rs tentara kota solok prokla"
25291,"/sat manah i"
25292,"/rejeki rumah makan ahmad yani"
25293,"/bukit duri tanj 3"
25294,"/nusa indah raya ii"
25295,"/pecel lele lamongan maya raya lan lohb lohb lohb lohb lohb lohb lohb lohb lohb lohb lohb lohb lohb lohb lohb lohb lohb lohb lohb lohb lohb lohb lohb lohb lohb lohb lohb lohb lohb lohb lohb lohb lohb lohb lohb lohb lohb lohb lohb lohb lohb lohb lohb"
25296,"/de kla"
25297,"/usaha bun tiga saudara kubang raya"
25298,"/ment sup"
25299,"/raya simo gun"
25300,"cluster lavesh/"
25301,"/tan 1"
25302,"/batu"
25303,"/sherly kosmetik jend sudi"
25304,"/bunga vino iii"
25305,"/kh wahid hasyim"
25306,"/pondok ungu jln sultan agung"
25307,"/"
25308,"/sant"
25309,"/usa mena cieunt"
25310,"taman pendidikan al-quran al ikhlas/"
25311,"/pem"
25312,"/cica"
25313,"/anie cake hayam wuruk"
25314,"/komar"
25315,"cluster bumi tessa/"
25316,"kampung gandrung/"
25317,"/tpa raudhatul islam bina nger"
25318,"/pegadaian upc bumya taman bumya"
25319,"btn kolam/"
25320,"/"
25321,"/toko sepatu raya timur"
25322,"/haji riun"
25323,"/jl. r supr"
25324,"/harapan baru tlogo raya"
25325,"/haji raya i"
25326,"/yunus pir"
25327,"/cilandak 3"
25328,"/"
25329,"/"
25330,"/tani mak"
25331,"/ud. bong sapp jemb besi 4"
25332,"/toko budi karya duy"
25333,"/hasna salon muslimah let r supr"
25334,"pak puji meubel/"
25335,"/karunia jaya tent pela"
25336,"/swalayan jaya mart prof dr h b jas"
25337,"/ud. elpri kebr utama x"
25338,"/kost ivory jalan rawa belong"
25339,"/siliw"
25340,"/toko obat komunika pan ayah ayah"
25341,"stasiun gombong/"
25342,"/ahmad yani"
25343,"/lumbung buana celuler. pt poros pang maros"
25344,"/kol. yos suda"
25345,"/pat sela 7"
25346,"/pasar say lama 6"
25347,"/asa"
25348,"/perum alifa jl.sentosa"
25349,"parangtritis centre/"
25350,"/"
25351,"/duku"
25352,"/"
25353,"/kebon baru"
25354,"/taman ki narto amma"
25355,"/rose goreng raya setu"
25356,"/mitra bukalapak kedai fahri hakim"
25357,"/raya kand"
25358,"/"
25359,"/warung kaconk tera"
25360,"/bat"
25361,"/bakso campur pasir kalian pasir kal"
25362,"/pesantren al kautsar al kautsar jalan pelajar timur ujung"
25363,"mega lestari residence/"
25364,"/tuma"
25365,"/gg. pert"
25366,"/kamp lio"
25367,"/bar kulon vi"
25368,"/mini i"
25369,"/terminal poris plawad jalan benteng betawi"
25370,"lapangan bas santa therapy/"
25371,"/pas baru i"
25372,"pulo gadung/"
25373,"/merak perum batu per"
25374,"/asi ella raya keta"
25375,"/kapuk kayu besar"
25376,"/sinar iii"
25377,"/dono ii"
25378,"/siliw"
25379,"/sd islam terpadu mutiara ogong rawa mulya"
25380,"/jl. sawoj"
25381,"/pen sela i"
25382,"/multi kencana must jaya"
25383,"/neo salon keri"
25384,"/k.h usman"
25385,"padang halaban/"
25386,"/royal tajur boule"
25387,"/riverside riverside raya ciwi"
25388,"/gal"
25389,"taman impian jaya/"
25390,"/ger"
25391,"/geb sari dalam iii"
25392,"/ari ahmad"
25393,"insan muttaqin islamic school/"
25394,"/"
25395,"/amsar"
25396,"/tunas bakti"
25397,"/lin pada tin"
25398,"/jl. kol h burl"
25399,"/belim 8"
25400,"warkop roswood seliro muzhfari/"
25401,"/kusen ii"
25402,"/alfamart jend sudi"
25403,"/gg. dul"
25404,"/keb utara 13"
25405,"roy cell/"
25406,"/es teler 77 braga"
25407,"/aldi resto raden saleh"
25408,"/gapura neglasari 4"
25409,"/kayu putih 4.4"
25410,"/"
25411,"/gg. apel"
25412,"/gg. janur"
25413,"/smkn 1 bat amma pasar"
25414,"/pangkas cell 7 raya sama"
25415,"/dr. folding ekatama, sp. ot pra malaha"
25416,"/sreng dalam"
25417,"/agent my hartaco amma inpres 6"
25418,"/komplek boutique cbd tomang boulevard"
25419,"/l"
25420,"/ayam penyet bsm m. h. tham"
25421,"/johar"
25422,"/fitri ponsel 1 gen"
25423,"/ikan mas iii"
25424,"/ypk basket ballroom court pang polim xv"
25425,"/"
25426,"/"
25427,"/merdeka sela"
25428,"/aria putra"
25429,"/"
25430,"/haji joan"
25431,"koperasi no no sartono/"
25432,"/toko berkah klampis nga iii"
25433,"/"
25434,"/tanah tin iv"
25435,"/gg."
25436,"/bank rakyat indonesia alfamidi fashionable raya saim"
25437,"/apel viii"
25438,"/bengkel motor raya tuban"
25439,"/toko kue asoka toddo raya timur"
25440,"/cih"
25441,"/prag"
25442,"perumahan bumi asri/"
25443,"/tawes"
25444,"/pisa baru ten 4"
25445,"/rumah meta m. o. sud"
25446,"/nicko zal nilam 6"
25447,"/kios lagan jend sudirman"
25448,"/sum"
25449,"/taman pirus"
25450,"/motor motor"
25451,"/princes collection ahmad yani"
25452,"/bali prima money changer hidup sart"
25453,"/"
25454,"/taman cielo 8"
25455,"/yeni gube suryo"
25456,"/biru laut"
25457,"/kost asyita graha jl. perwira"
25458,"/fotocopy kapi patti"
25459,"kpa regency/"
25460,"/"
25461,"/wib mukti ii"
25462,"/bakmi mie kita raya tan"
25463,"/bos sela"
25464,"/"
25465,"/gg. perm 3"
25466,"/warak"
25467,"/the prominence computer indonesia jend sudi"
25468,"/raya rung"
25469,"/sanggar de batavia jl. nurul iman"
25470,"kios dedi/"
25471,"/borobudur raya"
25472,"perumahan arta bina ciherang/"
25473,"/mie aceh siang malam dr mans"
25474,"ud. modin/"
25475,"/pakis wetan vi"
25476,"/grand inna hotel kem"
25477,"/tanj mas ud"
25478,"/angg raya"
25479,"/toko kaca qita h. ibra adjie"
25480,"/dha p"
25481,"/gang jaya ii"
25482,"/"
25483,"was family 's cafe/"
25484,"mbah zahirah/"
25485,"/home komputer kias"
25486,"/jaya mandiri motor dr. muwa"
25487,"/bima"
25488,"/pay xiv"
25489,"/kerta ix raya"
25490,"/kantor central 21 best usman jafar"
25491,"/wajo"
25492,"rusun cipinang besar selatan/"
25493,"/kart"
25494,"/sum suko"
25495,"/mes i-a"
25496,"/"
25497,"/bali 3"
25498,"/casablanca mansion jl. casablanca"
25499,"btn kolam/"
25500,"/salon polly poros ked"
25501,"sd negeri midanuttalim/"
25502,"02 phone/"
25503,"/kran ii"
25504,"/pangkas rambut wangi tabamulan tabamulan"
25505,"/fikri agency ahmad yani"
25506,"masjid al hikmah ban jaya/"
25507,"/mie aceh rizky mak besar mare"
25508,"/mang"
25509,"/muam iv"
25510,"/bitoa"
25511,"/kom suda"
25512,"/gg. h bongk"
25513,"/anto"
25514,"/ter sapi"
25515,"/ang i"
25516,"/raya pisa"
25517,"/"
25518,"/ud susana pejaten"
25519,"/pal iii"
25520,"/kota bambu raya"
25521,"/pulau pari i"
25522,"/abim raya"
25523,"perumahan golden land/"
25524,"taman kanak - kanak ( tk )/"
25525,"/mel raya"
25526,"masjid panjang/"
25527,"/johar baru 5"
25528,"/raden saleh"
25529,"/toko pojok paj"
25530,"/raya gun putri"
25531,"/kel hijau v"
25532,"/srikandi salon dr sur tir"
25533,"/taman mini indonesia indah parkir utara"
25534,"/surabaya keramik teun chik dit"
25535,"/jl. umban lapau. batu bukit berb"
25536,"/perajin jl. sabar jaya"
25537,"perumahan wahana/"
25538,"/edel ii"
25539,"/galur sari"
25540,"/tb sim"
25541,"lapangan kemiri/"
25542,"/bubu gg. sami"
25543,"/gg. perm 1"
25544,"/taman raja 3"
25545,"/apotek barat dan baby shop let suryo"
25546,"/gg. damai i"
25547,"/apotek fatimah farma aroe"
25548,"/damar laras cipta pt dar"
25549,"/"
25550,"/cyber pulsa jat subr"
25551,"/i gusti ngu rai"
25552,"/asuransi umum bumiputera jaksa agung supr"
25553,"/laboratorium seja fis uny nuru"
25554,"taman ar rahmah/"
25555,"/haji mug ii"
25556,"/raya amp"
25557,"/tarudarma jayatama pt leb"
25558,"/"
25559,"/"
25560,"/ras said"
25561,"/dr. maka raya"
25562,"/servis buana ekatama. pt h. o. s. cokroam"
25563,"/rumah laundry dr. cipto mangunk"
25564,"/feby pekerja praj kko usman dan harun"
25565,"/vila nusa indah"
25566,"/sd negeri 02 fajar baru panca jaya"
25567,"/gg. mas"
25568,"/keb"
25569,"/arif rah hakim"
25570,"taman pendidikan al qur'an orshid karomah/"
25571,"tpu desa jannah/"
25572,"/rumah makan resorts pesan"
25573,"/raya cian band"
25574,"/bengkel ac mobil mayjend sung"
25575,"/besar sidam"
25576,"/komplek rc jl. kolonel sutarto"
25577,"/jambu iv"
25578,"/tati canyon ponsel pep"
25579,"/mes"
25580,"/swad"
25581,"/perum sin asri"
25582,"/gardenia hills jln. e. sumawijaya"
25583,"mama payung/"
25584,"/pasar baru timur"
25585,"/one wolter place jalan wolter monginsidi"
25586,"/medan - banda aceh"
25587,"/kebon jati"
25588,"/"
25589,"/perm timur"
25590,"mie ayam pak brewok/"
25591,"/nn"
25592,"/m.p"
25593,"/gg. pipit xii"
25594,"/oti ii"
25595,"/stasiun kramatwatu jln.raya madiun"
25596,"/perumahan palapa 8 residence jl palapa"
25597,"/lia hidayah lin sumbawa"
25598,"/jl. tar raya ruko"
25599,"/nur fadi hayam wuruk"
25600,"/toko tas ramb con raya"
25601,"/"
25602,"/puskesmas pembantu cikarang kota sir"
25603,"/idm aqma fatmawati rs fatma"
25604,"/"
25605,"/gg. kakak tua"
25606,"taman caribbean/"
25607,"/proj 1"
25608,"/masjid al-hidayah kamp kedungmundu"
25609,"/alfamart arief rach hakim"
25610,"/ment"
25611,"/mie bakso gatot subr"
25612,"balai rupih/"
25613,"/"
25614,"/cahaya motor toko sema"
25615,"/musholla al muta'allimin pendid"
25616,"/keba wetan"
25617,"/tirta"
25618,"/toko aneka jati raya"
25619,"/yos suda"
25620,"/jend. ahmad yani"
25621,"/budi kemul"
25622,"/raya pant"
25623,"/lor persada"
25624,"/rengas"
25625,"/toko serba hartaco bung tomo"
25626,"/f & f komp hayam wuruk"
25627,"villa real residence/"
25628,"/pantai mentari jl. abdul latif"
25629,"/gg. murai"
25630,"/haji umar"
25631,"uks smas muhammadiyah kebumen/"
25632,"/mal ii"
25633,"/raya pran"
25634,"/sawo man"
25635,"/wono lor baru gang viii"
25636,"/bhayangkara 2"
25637,"/kedai santai h rean"
25638,"/tole iska"
25639,"/man - bitung"
25640,"/warung makan mayor kusm"
25641,"terminal bunder/"
25642,"/h. o. s. cokr"
25643,"/angg"
25644,"/bha"
25645,"/cipi lon i"
25646,"/i gusti jela gosa"
25647,"/raya apuh adiy"
25648,"/gg. h. jani"
25649,"/garut - tas"
25650,"/pangk jati 2"
25651,"/keta besar"
25652,"/"
25653,"/pawon seblak teadancoffee dan jus bhayangkara"
25654,"/empu tant raya"
25655,"/potong rambut over kelud kelud"
25656,"/bengkel las balir perum ceme lest"
25657,"taman kelapa dua/"
25658,"/"
25659,"/rs. gerem p. dip"
25660,"/raya ked - ngan"
25661,"/gg. asem"
25662,"muara baru/"
25663,"/sma negeri 2 manga manga"
25664,"/gg. ix"
25665,"/cak cilin raya"
25666,"/"
25667,"/teuku umar"
25668,"/tegal sawah"
25669,"/perum puri"
25670,"/pertigaan binjai jl. raya kalijati"
25671,"/karya jasa bersalin cv pie tand"
25672,"/sinar megantara. cv indu 2"
25673,"/dinamika salon wor i"
25674,"/mes raya"
25675,"/sate mendra da zul villa ken permai"
25676,"/rr shop tukad batang"
25677,"/loket pembayaran resmi resmi resmi resmi pembayaran resmi pembayaran resmi pembayaran resmi pembayaran resmi pembayaran resmi pembayaran resmi pembayaran resmi pembayaran resmi pembayaran resmi pembayaran resmi pembayaran resmi resmi resmi resmi resmi resmi pembayaran resmi resmi pembayaran resmi resmi resmi resmi resmi resmi resmi resmi pembayaran resmi resmi resmi"
25678,"/danau pakis 2"
25679,"/"
25680,"/sumber motor jend ahmad yani 2"
25681,"/bader"
25682,"rptra malaka asri/"
25683,"/"
25684,"/bukit cem resid"
25685,"/cire per 2"
25686,"/reklame & percetakan mart kepiting"
25687,"majelis furniture/"
25688,"/plum sem"
25689,"pkbm ump/"
25690,"/"
25691,"/sekretariat pok bsb merd"
25692,"/sury"
25693,"/pon cile indah 6"
25694,"/lor lebak mulya"
25695,"/sate kambing bu ambar cep"
25696,"/gun sina"
25697,"/sikas hijau"
25698,"/ruko plaza de lumpia ling luar barat"
25699,"/suka jadi"
25700,"/cluster griya indah jl. pesantren"
25701,"/may. jend suto gg. i"
25702,"stasiun kradenan/"
25703,"/lin iii"
25704,"/raya duri kosa"
25705,"/bima suci i"
25706,"warung jengkol/"
25707,"/cahyo cetak sablon kober"
25708,"/gang badak"
25709,"/cemp 2"
25710,"/jen"
25711,"/perum pelab ratu"
25712,"/dipone"
25713,"/del iv"
25714,"/surya suma"
25715,"/skechers sarana gra pt sptht-kl ii"
25716,"/wast"
25717,"/kem"
25718,"cluster royal london/"
25719,"/yanti fashion pang surya"
25720,"/pan muti"
25721,"/kani indonesia pt sul agung"
25722,"bengkel tunggal jaya/"
25723,"/toko mas harapan laksa yos suda"
25724,"stasiun paron/"
25725,"/gg. sari ii"
25726,"/toko hj nani haji kalla"
25727,"/"
25728,"/aspol beskalan jl ronggowarsito"
25729,"/bukit tung i"
25730,"/"
25731,"/inti mobile mart nangka"
25732,"/bogor market raya sukana"
25733,"/jatil iii"
25734,"/raya tengah"
25735,"/"
25736,"/kudus"
25737,"/kedai pak aceng nyi ageng nis"
25738,"/ciba"
25739,"/batik center jl tamb tamb"
25740,"/werku"
25741,"/fm tours & travel kuni barat"
25742,"/paud ikan mas mas kali baru timur ix"
25743,"/anda"
25744,"/pahl"
25745,"ud. sinar abadi/"
25746,"/indomaret pak pak"
25747,"/gg. sriwi 5"
25748,"masjid darul hidayah/"
25749,"/roempi tronic sund sund"
25750,"/purus ii"
25751,"/elang"
25752,"segara illahi segara/"
25753,"/bata"
25754,"/kel kop 6"
25755,"/walis"
25756,"/vete sela"
25757,"/raya pasar kemis"
25758,"/janur asri ix"
25759,"/kap bom gint"
25760,"/raya suko"
25761,"/del iv"
25762,"/tukad balian"
25763,"/sul mah bad"
25764,"/bundaran pam"
25765,"/imog barat"
25766,"/"
25767,"/ahass jaya motor zam"
25768,"/tera"
25769,"/asr pil"
25770,"/sawo"
25771,"tb mitra bangun/"
25772,"/srik"
25773,"/gg. hara ii"
25774,"bengkel dinamo pompa air/"
25775,"/indu jaba raya"
25776,"/apartemen patria park di. panjaitan"
25777,"/"
25778,"/toko eka jaya kuta"
25779,"/han"
25780,"/rawa"
25781,"pegadaian/"
25782,"bumi jaya indah/"
25783,"/"
25784,"rr laundry/"
25785,"/multi printing solution masa"
25786,"/indo cell alian"
25787,"talago laweh/"
25788,"/manu mulyo"
25789,"/bumi sari praja i"
25790,"/peta sema"
25791,"/raya gad"
25792,"/ben merisi gang 9"
25793,"/"
25794,"/salak 8"
25795,"/jati indah 1"
25796,"/"
25797,"/yogyakarta"
25798,"/h"
25799,"/puri kenc d'ma"
25800,"puri alam lestari/"
25801,"/"
25802,"/warung klademak ngopi teru ikan piranha atas"
